,Posts,Channel,Views_03/03,Views_03/12,view_delta
134,"Baye Speedy - filfilu - Ende Rasish - Behailu Tafese (ZIGI MAN) by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 53 seconds 4,627 views",DJ SPEEDY ENTERTAINMENT,4627,4629,2
135,"Baye Speedy - filfilu - Kamisee - Jambboo Jottie - Wello-Oromo by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 57 seconds 19,294 views",DJ SPEEDY ENTERTAINMENT,19294,19297,3
136,"Baye Speedy - filfilu - Girra Gebagne - Daniel Fessehaye (Amharic blues) by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 31 seconds 33,127 views",DJ SPEEDY ENTERTAINMENT,33127,33182,55
137,"Baye Speedy - filfilu - Alebsise - Zemma Sabawiyan by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 42 seconds 12,856 views",DJ SPEEDY ENTERTAINMENT,12856,12869,13
138,"Baye Speedy - filfilu - Konjo - Dagmawi Ali on z Bass by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 1 second 10,431 views",DJ SPEEDY ENTERTAINMENT,10431,10444,13
139,"Baye Speedy - filfilu - Gedamu - Yezina Negash by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 4 seconds 41,528 views",DJ SPEEDY ENTERTAINMENT,41528,41553,25
140,"Baye Speedy - filfilu - Sora Sorra - Kassahun Taye by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 25 seconds 89,455 views",DJ SPEEDY ENTERTAINMENT,89455,89472,17
141,"Baye Speedy - filfilu -Ethiopian music documentary part 2 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 42 seconds 33,659 views",DJ SPEEDY ENTERTAINMENT,33659,33706,47
142,"Baye Speedy - filfilu -Ethiopian music documentary part 1 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 42 seconds 29,548 views",DJ SPEEDY ENTERTAINMENT,29548,29562,14
143,"Baye Speedy - filfilu -Ethiopian music documentary part 3 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 47 seconds 10,660 views",DJ SPEEDY ENTERTAINMENT,10660,10672,12
144,"Baye Speedy - filfilu -Ethiopian music documentary part 4 by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 10 seconds 20,112 views",DJ SPEEDY ENTERTAINMENT,20112,20122,10
145,"Baye Speedy-filfilu-Ethiopian music documentary part 5 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 27 seconds 11,950 views",DJ SPEEDY ENTERTAINMENT,11950,11959,9
146,"Baye Speedy-filfilu- Ethiopian music documentary part 7 by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 40 seconds 15,760 views",DJ SPEEDY ENTERTAINMENT,15760,15773,13
147,"Baye Speedy-filfilu-Ethiopian music documentary part 6 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 27 seconds 9,602 views",DJ SPEEDY ENTERTAINMENT,9602,9607,5
148,"Baye Speedy - filfilu - "" FILFILU as a ZOO GUIDE "" by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 18 seconds 940,834 views",DJ SPEEDY ENTERTAINMENT,940834,942099,1265
149,"Baye Speedy - filfilu - FUNNY SHIRO COOKING ( CHEF ASMEROM) by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 48 seconds 82,758 views",DJ SPEEDY ENTERTAINMENT,82758,82773,15
150,"Baye Speedy - filfilu - FUNNY ETHIOPIAN SOCCER TALK SHOW - 1 by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 25 seconds 13,217 views",DJ SPEEDY ENTERTAINMENT,13217,13222,5
151,"Baye Speedy - filfilu - FUNNY ETHIOPIAN SOCCER TALK SHOW - 2 by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 29 seconds 18,504 views",DJ SPEEDY ENTERTAINMENT,18504,18530,26
152,"Baye Speedy - filfilu - Erikum Dinbulka by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 49 seconds 18,449 views",DJ SPEEDY ENTERTAINMENT,18449,18521,72
153,"Baye Speedy - filfilu - Desse Lai Naw Betua - Dinbulka by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 38 seconds 49,817 views",DJ SPEEDY ENTERTAINMENT,49817,49900,83
154,"Baye Speedy - filfilu - Maleda - Dinbulka by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 11 seconds 85,498 views",DJ SPEEDY ENTERTAINMENT,85498,85568,70
155,"Baye Speedy - filfilu - Erikum - Tadesse Alemu by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 34 seconds 5,992 views",DJ SPEEDY ENTERTAINMENT,5992,6002,10
156,"Baye Speedy - filfilu - Minew Knojo Balhonesh - Samvod new Video by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 39 seconds 105,154 views",DJ SPEEDY ENTERTAINMENT,105154,105162,8
157,"Baye Speedy - filfilu - Diaspora II - Alex Diaspora by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 50 seconds 3,953 views",DJ SPEEDY ENTERTAINMENT,3953,3959,6
158,"Baye Speedy - filfilu - Ere Tey - Besu by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 20 seconds 2,113 views",DJ SPEEDY ENTERTAINMENT,2113,2122,9
159,"Baye Speedy - filfilu - Noro Noro -  Munit Mesfin & Jorg by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 26 seconds 19,610 views",DJ SPEEDY ENTERTAINMENT,19610,19615,5
160,"Baye Speedy - filfilu - You Can Win - Ashenafi Mulugeta feat Sean Augestin by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 39 seconds 2,843 views",DJ SPEEDY ENTERTAINMENT,2843,2848,5
161,"Baye Speedy - filfilu - Keber cha cha - Henok, Alemayehu & Andualem by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 7 seconds 18,425 views",DJ SPEEDY ENTERTAINMENT,18425,18459,34
162,"Baye Speedy - filfilu - football arts by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 22 seconds 1,353 views",DJ SPEEDY ENTERTAINMENT,1353,1355,2
163,"Baye Speedy - filfilu -  semigne - Abinet Agonafir by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 10 seconds 17,439 views",DJ SPEEDY ENTERTAINMENT,17439,17452,13
164,"Baye Speedy - filfilu - bati enna bluz - Tadele Robba by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 5 seconds 7,427 views",DJ SPEEDY ENTERTAINMENT,7427,7440,13
165,"Baye Speedy - filfilu - IDGET BEANDINET - TADESSE MEKETE by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 32 seconds 11,460 views",DJ SPEEDY ENTERTAINMENT,11460,11469,9
166,"Baye Speedy - filfilu - NABELEGNENA - ALEX OLOMPIA NEW MUSIC by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 33 seconds 33,331 views",DJ SPEEDY ENTERTAINMENT,33331,33355,24
167,"final 2 by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 29 seconds 327 views",DJ SPEEDY ENTERTAINMENT,327,327,0
168,"final 1 by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 14 seconds 475 views",DJ SPEEDY ENTERTAINMENT,475,476,1
169,Baye Speedy - filfilu - Ayasiquim - tv add by DJ SPEEDY ENTERTAINMENT 12 years ago 31 seconds 718 views,DJ SPEEDY ENTERTAINMENT,718,718,0
170,"DJ SPEEDY ENTERTAINMENT by DJ SPEEDY ENTERTAINMENT 12 years ago 53 seconds 22,565 views",DJ SPEEDY ENTERTAINMENT,22565,22566,1
171,"Baye Speedy - filfilu - አሆ ! SELFU ሠልፉ - ( RALLY TIME ) by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 59 seconds 1,407 views",DJ SPEEDY ENTERTAINMENT,1407,1407,0
172,"Baye Speedy - filfilu - Behig Amlak - Amsal Mitikie by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 42 seconds 6,822 views",DJ SPEEDY ENTERTAINMENT,6822,6822,0
173,"Baye Speedy - filfilu - ENDURANCE 6 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 5 hours, 58 minutes 40,905 views",DJ SPEEDY ENTERTAINMENT,40905,40908,3
174,"Baye Speedy - filfilu - ENDURANCE 8 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 10 minutes, 9 seconds 53,790 views",DJ SPEEDY ENTERTAINMENT,53790,53813,23
175,"Baye Speedy - filfilu - ENDURANCE 7 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 58 seconds 32,736 views",DJ SPEEDY ENTERTAINMENT,32736,32742,6
176,"Baye Speedy - filfilu - ENDURANCE 5 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 58 seconds 30,866 views",DJ SPEEDY ENTERTAINMENT,30866,30874,8
177,"Baye Speedy - filfilu - ENDURANCE 4 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 59 seconds 32,212 views",DJ SPEEDY ENTERTAINMENT,32212,32219,7
178,"Baye Speedy - filfilu - ENDURANCE 3 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 59 seconds 33,751 views",DJ SPEEDY ENTERTAINMENT,33751,33752,1
179,"Baye Speedy - filfilu - ENDURANCE 2 - HAILE GEBRESELASSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 54 seconds 50,624 views",DJ SPEEDY ENTERTAINMENT,50624,50626,2
180,"Baye Speedy - filfilu - High & Low Class Sudden Pregnancy - ETHIOPIAN COMEDY by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 27 seconds 71,218 views",DJ SPEEDY ENTERTAINMENT,71218,71222,4
181,"Baye Speedy - filfilu - Ney Samigna - Abel Mulgeta by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 33 seconds 36,261 views",DJ SPEEDY ENTERTAINMENT,36261,36298,37
182,"Baye Speedy - filfilu - Yefikir Tiyake by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 56 seconds 6,757 views",DJ SPEEDY ENTERTAINMENT,6757,6760,3
183,"Baye Speedy - filfilu - Ney Ney - RasJany by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 29 seconds 9,569 views",DJ SPEEDY ENTERTAINMENT,9569,9575,6
184,"Baye Speedy - filfilu - Mecheneku Yibka - Mahider fet Syiamregne by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 25 seconds 16,804 views",DJ SPEEDY ENTERTAINMENT,16804,16816,12
185,"Baye Speedy - filfilu - Elle Yabba, Addis Ababa 2 - Birhanu,Mamila,Kichini by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 5 seconds 30,188 views",DJ SPEEDY ENTERTAINMENT,30188,30336,148
186,"Baye Speedy - filfilu - Chembelala 1 - Yohanese Bekele ( Tokichaw) by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 21 seconds 36,461 views",DJ SPEEDY ENTERTAINMENT,36461,36472,11
187,"Baye Speedy - filfilu - Chembelala 2 - Yohanese Bekele ( Tokichaw) by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 40 seconds 20,352 views",DJ SPEEDY ENTERTAINMENT,20352,20362,10
188,"Baye Speedy - filfilu - Bati by Josi's Mude by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 20 seconds 14,169 views",DJ SPEEDY ENTERTAINMENT,14169,14173,4
189,"Baye Speedy - filfilu - Afar (Agabuyo) - Tadele Roba - Lafonaten & Hussen Ali by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 12 seconds 1,266,333 views",DJ SPEEDY ENTERTAINMENT,1266333,1275733,9400
190,"Baye Speedy - filfilu - YITBAREK - BIRHANU - SERG by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 20 seconds 67,582 views",DJ SPEEDY ENTERTAINMENT,67582,67591,9
191,"Baye Speedy - filfilu - Wofcho Wured Wued - TESHOME DEMISSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 55 seconds 126,691 views",DJ SPEEDY ENTERTAINMENT,126691,126934,243
192,"Baye speedy - filfilu - Muwannu Yechenena - BIRHANU - SERG by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 30 seconds 9,314 views",DJ SPEEDY ENTERTAINMENT,9314,9317,3
193,"Baye Speedy - filfilu - ARADA - ZINASH TSEGAYE by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 41 seconds 46,366 views",DJ SPEEDY ENTERTAINMENT,46366,46393,27
194,"Baye Speedy - filfilu - Sidetegnash Negne - BIRHANU - SERG by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 22 seconds 26,232 views",DJ SPEEDY ENTERTAINMENT,26232,26246,14
195,"Baye Speedy - filfilu - Adarashu Bettie - Teshome Demissie by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 51 seconds 691,679 views",DJ SPEEDY ENTERTAINMENT,691679,693518,1839
196,"Baye Speddy - filfilu - Enjalegne - ZINASH TSEGAYE by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 6 seconds 33,590 views",DJ SPEEDY ENTERTAINMENT,33590,33618,28
197,"Baye Speedy - filfilu - AYASIQUIM - 2009 Amharic comedy movie coming soon July 5 to Calgary,AB by DJ SPEEDY ENTERTAINMENT 12 years ago 32 seconds 7,471 views",DJ SPEEDY ENTERTAINMENT,7471,7472,1
198,"Baye Speedy - filfilu - Yetizitaye Ennat - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 22 seconds 31,004 views",DJ SPEEDY ENTERTAINMENT,31004,31212,208
199,"Baye Speedy - filfilu - yehiwote hiwot - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 2 minutes, 54 seconds 17,435 views",DJ SPEEDY ENTERTAINMENT,17435,17474,39
200,"Baye Speedy - filfilu - ke-kimmem dinbilal - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 5 seconds 3,731 views",DJ SPEEDY ENTERTAINMENT,3731,3735,4
201,"Baye Speedy - filfilu - eyuat sitnafikegne - Tlahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 27 seconds 36,415 views",DJ SPEEDY ENTERTAINMENT,36415,36545,130
202,"Baye Speedy - filfilu - ewodish nebere - Tlahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 1 second 6,249 views",DJ SPEEDY ENTERTAINMENT,6249,6266,17
203,"Baye Speedy - filfilu - chir balew lelit (short) - Tlahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 45 seconds 3,727 views",DJ SPEEDY ENTERTAINMENT,3727,3767,40
204,"Baye Speedy - filfilu - Wogen Alegne - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 30 seconds 8,245 views",DJ SPEEDY ENTERTAINMENT,8245,8259,14
205,"Baye Speedy - filfilu - anisiyada - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 34 seconds 4,743 views",DJ SPEEDY ENTERTAINMENT,4743,4750,7
206,"Baye Speedy - filfilu - anchi ketto gid yeleshim - Tilahun Gessesse by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 32 seconds 17,591 views",DJ SPEEDY ENTERTAINMENT,17591,17635,44
207,"Baye Speedy - filfilu - Hallo Hallo - Anteneh Worash / DJ Danny by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 44 seconds 22,948 views",DJ SPEEDY ENTERTAINMENT,22948,22953,5
208,"Baye Speedy - filfilu - OBAMA - Chombe Seleshi ( DEJEN ) by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 24 seconds 5,826 views",DJ SPEEDY ENTERTAINMENT,5826,5826,0
209,"Baye Speedy - filfilu - My Pants Saggin - RASSELAS by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 43 seconds 2,016 views",DJ SPEEDY ENTERTAINMENT,2016,2017,1
210,"Baye Speedy - filfilu - MAMUSH - B.MASTRO by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 28 seconds 11,836 views",DJ SPEEDY ENTERTAINMENT,11836,11838,2
211,"Baye Speedy - filfilu - TEW MANEH - SAYAT DEMISSIE by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 30 seconds 16,153 views",DJ SPEEDY ENTERTAINMENT,16153,16164,11
212,"Baye Speedy - filfilu - TEBEB - Gamo Boys by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 51 seconds 7,946 views",DJ SPEEDY ENTERTAINMENT,7946,7965,19
213,"Baye Speedy - filfilu - Yagere Lij - Ze Blak Nothe Stars by DJ SPEEDY ENTERTAINMENT 12 years ago 2 minutes, 45 seconds 4,533 views",DJ SPEEDY ENTERTAINMENT,4533,4537,4
214,Baye Speedy - filfilu - My Bro's Bini's Video Intro by DJ SPEEDY ENTERTAINMENT 12 years ago 7 seconds 844 views,DJ SPEEDY ENTERTAINMENT,844,846,2
215,"Baye Speedy - filfilu - Amanuel Yilma - James Bond by DJ SPEEDY ENTERTAINMENT 12 years ago 59 seconds 3,164 views",DJ SPEEDY ENTERTAINMENT,3164,3169,5
216,"Baye Speedy - filfilu - St. George Beer & Josi's Sofan Free by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 49 seconds 7,575 views",DJ SPEEDY ENTERTAINMENT,7575,7577,2
217,"Baye Speedy - filfilu - And Nen - Layne MataBirhan - new amharic music video by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 52 seconds 12,515 views",DJ SPEEDY ENTERTAINMENT,12515,12517,2
218,"Baye Speedy - filfilu - Lebaye Nesh - Yong Same & Fikadu - new Amharic music video by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 59 seconds 21,007 views",DJ SPEEDY ENTERTAINMENT,21007,21049,42
219,"Baye Speedy - filfilu - 904 - Tegga Bey - TEDDY YO - New Amharic Music Video by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 12 seconds 52,568 views",DJ SPEEDY ENTERTAINMENT,52568,52731,163
220,"Baye Speedy - filfilu - Marringgae Cha cha - TEDDY YO - new Amharic music video by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 36 seconds 17,940 views",DJ SPEEDY ENTERTAINMENT,17940,17940,0
221,"Baye Speedy - filfilu - SebSeb Bellu - Dagi - New Amharic music video by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 15 seconds 49,626 views",DJ SPEEDY ENTERTAINMENT,49626,49630,4
222,"Baye Speedy - filfilu new - Zemenu 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 7 minutes, 50 seconds 57,363 views",DJ SPEEDY ENTERTAINMENT,57363,57423,60
223,"Baye Speedy - filfilu new - Kitibat 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 7 seconds 87,437 views",DJ SPEEDY ENTERTAINMENT,87437,87515,78
224,"Baye Speedy - filfilu new - Cheguarra 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 50 seconds 473,543 views",DJ SPEEDY ENTERTAINMENT,473543,474910,1367
225,"Baye Speedy - filfilu new 5 - YEMOGNE MENDER 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 5 seconds 316,233 views",DJ SPEEDY ENTERTAINMENT,316233,316424,191
226,"Baye Speedy - filfilu new 4 - YEMOGNE MENDER 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 47 seconds 325,845 views",DJ SPEEDY ENTERTAINMENT,325845,327020,1175
227,"Baye Speedy - filfilu new 3 - YEMOGNE MENDER 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 7 minutes, 50 seconds 44,486 views",DJ SPEEDY ENTERTAINMENT,44486,44626,140
228,"Baye Speedy - filfilu new 2 - YEMOGNE MENDER 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 22 seconds 71,273 views",DJ SPEEDY ENTERTAINMENT,71273,71510,237
229,"Baye Speedy - filfilu new 1 - YEMOGNE MENDER 2009 by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 34 seconds 200,782 views",DJ SPEEDY ENTERTAINMENT,200782,201275,493
230,"Baye Speedy - filfilu - ELIYAS MELKA GOOD JOB WITH ZERITU by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 42 seconds 11,622 views",DJ SPEEDY ENTERTAINMENT,11622,11678,56
231,"Baye Speedy - filfilu - AndAnd Egna Enna AndAnd Enesu - Kibebew Gedda by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 20 seconds 11,617 views",DJ SPEEDY ENTERTAINMENT,11617,11618,1
232,"Baye Speedy - filfilu - Gudegnaw Getemegne by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 40 seconds 94,509 views",DJ SPEEDY ENTERTAINMENT,94509,94524,15
233,"Baye Speedy - filfilu - Tesfaye Kassa 6 by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 27 seconds 39,652 views",DJ SPEEDY ENTERTAINMENT,39652,39680,28
234,"Baye Speedy - filfilu - Tesfaye Kassa 3 by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 51 seconds 57,907 views",DJ SPEEDY ENTERTAINMENT,57907,57915,8
235,"Baye Speedy - filfilu -Ttesfaye Kassa 5 by DJ SPEEDY ENTERTAINMENT 12 years ago 33 seconds 6,321 views",DJ SPEEDY ENTERTAINMENT,6321,6322,1
236,"Baye Speedy - filfilu - Tesfaye Kassa 4 by DJ SPEEDY ENTERTAINMENT 12 years ago 1 minute, 2 seconds 10,164 views",DJ SPEEDY ENTERTAINMENT,10164,10169,5
237,"Baye Speedy - filfilu - BATTI - Fikir Be Masinko - Azmari by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 36 seconds 503,304 views",DJ SPEEDY ENTERTAINMENT,503304,506168,2864
238,"Baye Speedy - filfilu - AMBASSEL - Fikir BeMasinko - AZMARI by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes 104,037 views",DJ SPEEDY ENTERTAINMENT,104037,104073,36
239,"Baye Speedy - filfilu - Eshee - Aster Girma by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 28 seconds 3,866 views",DJ SPEEDY ENTERTAINMENT,3866,3869,3
240,"Baye Speedy - filfilu - Norku EskeAhun - Aster Girma by DJ SPEEDY ENTERTAINMENT 12 years ago 4 minutes, 2 seconds 217,236 views",DJ SPEEDY ENTERTAINMENT,217236,217633,397
241,"Baye Speedy - filfilu - Yematibella Wof - Rock by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 12 seconds 9,210 views",DJ SPEEDY ENTERTAINMENT,9210,9212,2
242,"Baye Speedy - filfilu - Lebbie Kabba Lebso - Abdu Kiar New video by DJ SPEEDY ENTERTAINMENT 12 years ago 5 minutes, 17 seconds 39,420 views",DJ SPEEDY ENTERTAINMENT,39420,39421,1
243,"Baye speedy - filfilu - Walk-Ethi Out - by ZIM ENT ( ዝም አዝናኝ ) by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 2 seconds 4,010 views",DJ SPEEDY ENTERTAINMENT,4010,4010,0
244,"Baye Speedy - filfilu - Yesira Limid 2 - kibebew by DJ SPEEDY ENTERTAINMENT 12 years ago 8 minutes, 13 seconds 107,181 views",DJ SPEEDY ENTERTAINMENT,107181,107538,357
245,"Baye Speedy - filfilu - Yesira Limid 3 - kibebew Gedda by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 22 seconds 148,071 views",DJ SPEEDY ENTERTAINMENT,148071,148653,582
246,"Baye Speedy - filfilu - Yesira Limid 1 - kibebew by DJ SPEEDY ENTERTAINMENT 12 years ago 7 minutes, 42 seconds 572,344 views",DJ SPEEDY ENTERTAINMENT,572344,573498,1154
247,"Baye Speedy - filfilu - Askallu - Ttilahun ilfineh by DJ SPEEDY ENTERTAINMENT 12 years ago 6 minutes, 56 seconds 136,644 views",DJ SPEEDY ENTERTAINMENT,136644,136655,11
248,"Baye Speedy - filfilu - Sansur - Asres by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 55 seconds 107,065 views",DJ SPEEDY ENTERTAINMENT,107065,107079,14
249,"Baye Speedy - filfilu - yebet sirra - Kibebew by DJ SPEEDY ENTERTAINMENT 12 years ago 9 minutes, 36 seconds 274,818 views",DJ SPEEDY ENTERTAINMENT,274818,275594,776
250,"Baye Speedy - filfilu - Romeo Must Die in Amaharic by DJ SPEEDY ENTERTAINMENT 12 years ago 2 minutes, 49 seconds 22,403 views",DJ SPEEDY ENTERTAINMENT,22403,22403,0
251,"Baye Speedy - filfilu - Findataw got an ass kick by 2 chicks by DJ SPEEDY ENTERTAINMENT 12 years ago 3 minutes, 7 seconds 3,880 views",DJ SPEEDY ENTERTAINMENT,3880,3880,0
252,"Baye Speedy - filfilu - Sem ena WorQ - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 5 minutes, 56 seconds 5,825 views",DJ SPEEDY ENTERTAINMENT,5825,5832,7
253,"Baye Speedy - filfilu - ya'abay dar kateama - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 5 minutes, 19 seconds 14,487 views",DJ SPEEDY ENTERTAINMENT,14487,14491,4
254,"Baye Speedy - filfilu - Welo gora belu - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 6 minutes, 10 seconds 6,586 views",DJ SPEEDY ENTERTAINMENT,6586,6589,3
255,"Baye Speedy - filfilu - Yene Abeba - Yitayew Dagnie - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 5 minutes, 59 seconds 19,926 views",DJ SPEEDY ENTERTAINMENT,19926,19927,1
256,"Baye Speedy - filfilu - Gojam - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 6 minutes, 6 seconds 25,687 views",DJ SPEEDY ENTERTAINMENT,25687,25758,71
257,"Baye Speedy - filfilu - እንደፍላጎቴ Serategna - T.V Commercial by DJ SPEEDY ENTERTAINMENT 13 years ago 1 minute, 51 seconds 13,547 views",DJ SPEEDY ENTERTAINMENT,13547,13549,2
258,"Baye Speedy - filfilu - Yewollo Tembelel - Manaye Tilahun - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 5 minutes, 37 seconds 10,461 views",DJ SPEEDY ENTERTAINMENT,10461,10465,4
259,"Baye Speedy - filfilu -  Shega Bicha - Manalebesh Dibbo - AZMARI by DJ SPEEDY ENTERTAINMENT 13 years ago 7 minutes, 11 seconds 21,640 views",DJ SPEEDY ENTERTAINMENT,21640,21645,5
260,"Baye Speedy - filfilu - Askalu - Tilahun & Nigisit by DJ SPEEDY ENTERTAINMENT 13 years ago 6 minutes, 50 seconds 6,422 views",DJ SPEEDY ENTERTAINMENT,6422,6423,1
261,"Baye Speedy - filfilu - TIKUR SET by DJ SPEEDY ENTERTAINMENT 13 years ago 4 minutes, 54 seconds 7,109 views",DJ SPEEDY ENTERTAINMENT,7109,7111,2
262,"Baye Speedy - filfilu - Min Ladirgish - Surafel Abebe by DJ SPEEDY ENTERTAINMENT 13 years ago 5 minutes 129,624 views",DJ SPEEDY ENTERTAINMENT,129624,131131,1507
